tconst	averageRating	numVotes
tt7746728	6.1	53
tt7746762	4.1	7
tt7746986	7.6	429
tt7747308	7.9	32
tt7748226	5.4	1261
tt7748244	7.8	14517
tt7748426	6.4	5218
tt7748432	5.3	523
tt7748478	7.7	165
tt7748494	6.2	207
tt7748538	5.0	6
tt7748852	8.2	22
tt7749928	6.8	104
tt7750632	7.3	10
tt7751038	5.6	16
tt7751192	5.5	90
tt7751722	5.7	7
tt7752302	7.6	10
tt7752454	6.1	1362
tt7752620	8.1	9
tt7752858	7.3	520
tt7752876	7.1	9
tt7752880	6.1	42
tt7752930	6.2	8
tt7753056	8.9	11
tt7753158	5.3	376
tt7753296	7.7	45
tt7753342	8.1	13
tt7753502	6.1	16
tt7753540	6.1	51
tt7753596	8.4	7
tt7753990	6.4	28
tt7754222	6.7	187
tt7754284	5.3	63
tt7754486	5.8	48
tt7754496	7.4	159
tt7754528	7.7	46
tt7754564	7.2	179
tt7755066	5.9	55
tt7755354	6.2	12
tt7755520	7.3	171
tt7755856	7.1	40
tt7756082	5.7	329
tt7756494	4.7	479
tt7756510	6.2	6
tt7757028	5.9	120
tt7757506	4.3	12
tt7757746	8.0	5
tt7757844	7.3	107
tt7757972	5.0	282
tt7758160	7.8	6129
tt7758352	6.3	6
tt7759320	7.0	501
tt7759346	7.7	7
tt7759626	4.5	370
tt7759652	7.8	125
tt7760082	7.7	6
tt7760084	6.2	363
tt7761014	5.4	404
tt7761590	7.7	440
tt7762298	8.3	19
tt7762434	2.8	25
tt7762444	3.5	92
tt7762454	3.5	11
tt7762616	7.3	21
tt7762748	6.2	229
tt7762772	6.4	123
tt7762882	8.6	37
tt7762982	7.5	1226
tt7763020	6.5	1425
tt7763400	5.0	24
tt7763752	6.3	20
tt7763834	6.0	26
tt7763956	7.3	6
tt7764400	7.5	8
tt7764650	3.7	1695
tt7764788	6.0	5
tt7764846	3.4	24
tt7765120	6.2	720
tt7765232	6.4	9
tt7765900	5.5	187
tt7765910	7.7	6013
tt7766122	7.7	6
tt7766144	6.3	45
tt7766254	8.5	6
tt7767582	7.9	10
tt7767640	7.5	15
tt7767866	5.8	569
tt7767874	6.8	256
tt7767966	6.2	19
tt7768362	6.9	7
tt7768800	6.0	109
tt7768834	7.5	17
tt7768838	2.8	10
tt7768846	5.7	571
tt7769118	9.0	22
tt7769308	5.9	22
tt7769310	6.4	82
tt7769346	5.1	53
tt7769530	4.4	118
tt7769716	5.7	42
tt7769728	6.0	89
tt7770022	6.7	7
tt7770166	5.9	8
tt7770176	6.8	9
tt7770184	7.7	6
tt7770192	5.6	780
tt7770232	7.8	53
tt7771036	7.6	7
tt7771744	8.9	85
tt7771768	6.6	16
tt7772394	7.4	47
tt7772412	7.5	193
tt7772580	6.1	25461
tt7773024	7.6	9
tt7773210	6.9	862
tt7773330	8.8	6
tt7773370	5.6	16
tt7773436	6.6	115
tt7773446	3.6	33
tt7773492	8.2	6
tt7773598	6.7	432
tt7773704	7.4	13
tt7774888	3.3	9
tt7774924	6.5	13
tt7775622	8.2	40385
tt7775782	6.8	5
tt7775886	6.2	151
tt7775910	3.9	7
tt7775988	7.2	42
tt7776030	6.9	24
tt7776050	4.7	98
tt7776430	6.5	801
tt7776838	7.2	992
tt7776932	8.2	5
tt7776936	5.3	279
tt7777074	3.8	110
tt7777226	8.9	8
tt7777960	6.4	11
tt7777974	7.1	684
tt7778560	6.5	404
tt7779524	6.0	8
tt7779590	6.6	556
tt7779936	5.7	26
tt7780808	6.2	126
tt7780818	6.2	19
tt7781130	6.3	152
tt7781354	6.7	7
tt7781424	8.1	22
tt7781892	7.7	22
tt7782046	6.2	17
tt7782138	6.9	36
tt7782364	7.4	8
tt7782398	6.6	50
tt7783322	7.1	218
tt7783776	5.8	32
tt7783824	8.3	16
tt7784302	1.8	26
tt7784604	7.3	181219
tt7784788	6.0	293
tt7784920	6.7	69
tt7785026	7.9	7
tt7785128	8.1	99
tt7785870	5.5	46
tt7786258	4.7	12
tt7786264	6.7	102
tt7786540	4.7	70
tt7786752	6.5	151
tt7787418	5.3	257
tt7787744	7.0	35
tt7787756	7.4	10
tt7788492	7.0	11
tt7789004	7.1	41
tt7789406	6.5	18
tt7789926	5.0	6
tt7790040	2.8	50
tt7790254	1.9	40
tt7790498	5.2	62
tt7790898	7.4	299
tt7791048	4.4	74
tt7791054	7.6	67
tt7791106	5.3	131
tt7791188	7.0	196
tt7791218	6.4	500
tt7791496	6.2	68
tt7791566	4.7	56
tt7792194	7.3	47
tt7793002	9.1	21
tt7793020	9.0	27
tt7793958	7.1	10
tt7794028	4.2	9
tt7794040	5.3	439
tt7794052	8.8	1321
tt7794358	7.7	17
tt7794400	8.3	38
tt7794524	6.9	4733
tt7794566	7.4	43
tt7794734	8.1	58
tt7795132	7.9	88
tt7795376	5.4	287
tt7796428	5.5	100
tt7797250	6.2	187
tt7797284	5.6	8
tt7797658	7.9	2466
tt7797926	3.3	166
tt7798844	6.5	885
tt7799386	6.9	534
tt7800040	8.2	163
tt7803852	7.2	5
tt7804016	6.9	126
tt7804254	5.7	25
tt7804664	8.2	6
tt7804904	8.6	78
tt7805920	7.1	14
tt7806572	6.4	11
tt7807026	6.1	2698
tt7807064	5.5	178
tt7807406	6.7	47
tt7808072	9.1	142
tt7808118	6.6	90
tt7808216	5.8	66
tt7808528	9.2	26
tt7809214	4.6	28
tt7809842	3.6	29
tt7810290	7.8	6
tt7810706	6.6	44
tt7812082	7.2	5
tt7812334	7.4	24
tt7812782	8.5	41
tt7813060	5.9	176
tt7813150	5.0	6
tt7813438	8.5	34
tt7813466	9.8	5
tt7813682	6.7	10
tt7814598	6.9	80
tt7815068	9.2	45
tt7815620	7.4	45
tt7816386	7.6	1234
tt7816392	5.9	3697
tt7816596	8.9	53
tt7816974	7.1	15
tt7817024	7.0	323
tt7817124	5.7	9
tt7817234	2.5	35
tt7817448	5.3	115
tt7817874	7.8	72
tt7819316	6.6	8
tt7819394	2.6	150
tt7819506	6.9	49
tt7819514	6.4	10
tt7819598	7.5	22
tt7819668	8.3	48
tt7819860	3.9	226
tt7820280	4.7	86
tt7820502	5.7	45
tt7820526	6.1	62
tt7820846	3.0	1754
tt7821044	7.5	13
tt7821060	9.3	9
tt7821086	6.2	55
tt7821192	6.7	29
tt7821898	7.0	7
tt7821992	7.1	8
tt7822050	6.0	58
tt7822152	8.1	7
tt7822320	7.1	557
tt7822440	5.0	240
tt7822454	6.1	44
tt7822474	5.5	14
tt7822496	5.2	13
tt7822522	3.6	10
tt7822540	5.4	19
tt7822622	4.2	6
tt7822680	7.7	11
tt7823036	5.9	42
tt7823830	4.9	28
tt7825090	6.6	30
tt7825894	7.6	39
tt7826276	7.3	282
tt7826518	8.9	29
tt7826722	3.8	12
tt7827658	5.3	140
tt7827728	5.5	10
tt7827808	7.7	23
tt7827820	6.8	5
tt7827944	4.5	164
tt7828316	8.6	300000
tt7829440	6.8	21
tt7829490	6.7	38
tt7830386	8.8	5
tt7830428	4.0	164
tt7830584	2.2	174
tt7830888	5.6	346
tt7830960	7.2	602
tt7830972	5.5	24
tt7831076	1.1	67
tt7831208	3.1	8
tt7831444	7.3	12
tt7831486	7.2	11
tt7831530	6.8	10
tt7831670	5.7	50
tt7831674	5.9	240
tt7831678	6.6	25
tt7831978	6.7	23
tt7832124	7.9	11347
tt7832486	4.5	13
tt7833606	7.2	154
tt7833914	5.5	18
tt7833952	6.4	692
tt7834694	7.0	160
tt7834984	4.6	5
tt7836394	8.1	8
tt7836584	6.0	5
tt7836694	6.1	17
tt7837284	2.5	34
tt7837578	8.6	12
tt7838150	6.9	20
tt7838158	4.4	100
tt7838228	7.0	387
tt7838252	8.2	26896
tt7838260	7.8	11
tt7838278	8.0	26
tt7838494	6.4	170
tt7838502	6.2	27
tt7839074	7.4	8
tt7839094	7.0	24
tt7839334	7.0	116
tt7839456	6.8	789
tt7839574	6.3	34
tt7841364	9.4	15
tt7841496	5.5	2884
tt7841664	5.9	17
tt7842012	4.9	13
tt7842086	5.2	6
tt7842682	6.6	29
tt7842764	5.8	83
tt7842888	9.5	53
tt7843742	8.0	7
tt7843836	7.3	6
tt7843898	7.7	30
tt7843946	7.4	2604
tt7843986	3.5	42
tt7844164	5.5	40
tt7844166	6.2	1731
tt7844450	7.7	416
tt7844518	7.5	215
tt7845306	8.1	163
tt7845578	6.3	6
tt7845880	8.2	17
tt7845882	9.2	13
tt7846140	6.0	5
tt7847324	8.5	6
tt7847352	6.4	37
tt7847714	4.8	8
tt7848100	7.6	28
tt7848946	7.4	5
tt7849092	6.3	28
tt7849616	7.2	16
tt7850980	5.3	392
tt7851142	6.9	15
tt7851694	5.4	28
tt7851964	5.3	102
tt7852002	7.5	19
tt7852120	5.4	221
tt7852504	5.6	21
tt7852572	9.0	5
tt7852686	8.8	44
tt7852884	4.7	50
tt7852910	6.4	68
tt7852918	6.3	339
tt7853006	7.5	8
tt7853186	7.1	15
tt7853242	7.2	6256
tt7853260	5.3	317
tt7853268	6.5	212
tt7853278	1.5	108
tt7853282	6.5	219
tt7853292	6.2	922
tt7853312	3.6	15
tt7853540	8.5	8
tt7853760	3.6	9
tt7853798	6.5	62
tt7854040	7.7	69
tt7854174	7.1	396
tt7854302	7.5	58
tt7855306	6.8	17
tt7855806	5.3	58
tt7856166	5.1	563
tt7856176	5.3	166
tt7856196	8.0	5
tt7856368	9.0	15
tt7856386	6.9	36
tt7856404	3.3	7
tt7856408	8.4	31
tt7856424	7.0	88
tt7857562	3.6	19
tt7857658	5.2	9
tt7857668	4.4	14
tt7858220	6.8	13
tt7858228	3.3	51
tt7858278	9.2	60
tt7858408	5.5	85
tt7858466	2.6	167
tt7858522	2.4	26
tt7858616	5.6	819
tt7858640	7.9	8
tt7858992	6.8	47
tt7859254	3.9	14
tt7860140	4.2	65
tt7860150	6.9	18
tt7860270	7.4	407
tt7860284	6.2	18
tt7860872	7.3	7
tt7861446	7.2	24
tt7861510	6.9	65
tt7861586	7.0	26
tt7861698	5.6	37
tt7861970	8.2	39
tt7862330	7.0	4467
tt7862516	6.6	13
tt7862550	8.5	8
tt7862842	5.9	28
tt7862998	6.4	175
tt7863080	5.9	70
tt7863198	6.5	1503
tt7863894	8.2	9
tt7865428	6.8	32
tt7865612	7.9	7
tt7866188	7.4	54
tt7866702	4.0	103
tt7866918	5.4	86
tt7867076	7.5	355
tt7867270	5.1	16
tt7867358	5.6	96
tt7867724	6.0	22
tt7867736	8.8	13
tt7869176	6.0	34
tt7870578	3.1	158
tt7870592	2.4	20
tt7870716	4.7	85
tt7871334	9.1	8
tt7871358	4.1	46
tt7871636	4.5	1794
tt7871664	5.5	10
tt7872126	8.5	15
tt7872636	6.2	21
tt7873610	7.9	10
tt7873992	8.6	87
tt7874302	5.6	9
tt7874378	6.3	989
tt7875464	6.8	2166
tt7875604	6.3	142
tt7875626	7.6	51
tt7875806	4.3	15
tt7876312	7.1	19
tt7877016	8.2	195
tt7877134	6.3	6
tt7877136	8.6	8
tt7877232	7.0	75
tt7877276	4.6	99
tt7877982	7.1	127
tt7878510	6.6	7
tt7878846	6.5	624
tt7879028	7.8	5
tt7879986	8.5	13
tt7880466	6.2	939
tt7880570	4.0	552
tt7880834	3.2	73
tt7881284	4.6	96
tt7881364	3.2	56
tt7881506	9.2	5
tt7881542	4.6	979
tt7881558	6.2	775
tt7881954	6.4	526
tt7882104	6.0	546
tt7882328	7.3	12
tt7882406	4.6	56
tt7883454	8.0	5
tt7883774	6.2	191
tt7884086	7.0	6
tt7884406	4.7	26
tt7884578	3.2	9
tt7884942	8.6	10
tt7885874	8.0	438
tt7886442	5.9	1289
tt7886598	4.4	7
tt7886614	5.0	355
tt7886740	6.6	25
tt7886846	5.9	407
tt7886854	7.2	19
tt7886858	7.0	6
tt7886878	4.7	9
tt7886890	6.5	22
tt7886898	6.0	5
tt7886956	8.1	7
tt7886978	8.4	46
tt7887514	7.5	49
tt7888070	5.7	357
tt7889414	7.3	61
tt7889514	8.1	55
tt7889586	7.7	15
tt7889602	4.6	14
tt7889878	3.3	10
tt7889902	6.4	14
tt7890408	5.9	470
tt7890942	7.1	32
tt7890946	6.0	29
tt7891470	6.3	389
tt7891514	9.4	5
tt7891670	6.0	60
tt7891828	6.4	7
tt7892050	7.3	4715
tt7892394	7.4	7
tt7892542	8.8	5
tt7892584	4.5	15
tt7892706	7.6	22
tt7892712	8.1	108
tt7893482	3.9	78
tt7893992	6.1	458
tt7894140	6.2	10
tt7894158	7.7	7
tt7894866	7.0	9
tt7895852	7.1	160
tt7895904	4.2	1934
tt7896164	4.3	32
tt7896426	8.9	20
tt7897012	5.5	59
tt7897086	6.5	17
tt7897088	7.8	32
tt7897102	6.2	1710
tt7897122	6.8	228
tt7897150	7.3	12
tt7897276	7.0	8
tt7897306	6.6	1062
tt7897316	5.3	23
tt7897324	5.4	138
tt7897348	5.8	1515
tt7897432	5.5	475
tt7897468	5.9	212
tt7897478	5.5	1520
tt7897560	4.3	44
tt7897808	6.4	8
tt7899242	7.1	14
tt7899260	6.7	13
tt7900134	6.0	14
tt7900528	5.2	687
tt7900820	5.6	8
tt7901140	6.7	13
tt7901246	7.4	10
tt7901268	6.5	178
tt7901274	3.8	12
tt7901362	8.8	36
tt7901384	5.4	387
tt7901398	2.8	24
tt7901408	4.8	1073
tt7901572	5.0	118
tt7901610	6.1	442
tt7901786	6.7	15
tt7901798	7.6	2215
tt7901824	4.5	121
tt7901840	5.2	54
tt7901864	6.3	34
tt7901878	5.9	70
tt7901882	5.8	112
tt7902704	2.9	185
tt7903634	5.9	106
tt7904074	7.8	41
tt7904228	6.9	37
tt7904606	8.0	214
tt7904704	8.0	7
tt7904918	6.2	37
tt7905440	6.9	21
tt7905466	8.3	19933
tt7905602	7.0	5
tt7905892	5.7	7
tt7906210	5.7	27
tt7906422	4.7	221
tt7906948	7.4	55
tt7908092	7.0	89
tt7908792	7.2	36
tt7909444	7.4	727
tt7909488	8.1	9
tt7910444	5.8	951
tt7912470	8.2	1423
tt7912678	5.9	90
tt7913172	6.8	643
tt7913394	2.9	526
tt7913934	6.4	877
tt7913994	5.7	43
tt7914282	6.4	58
tt7914416	7.7	8957
tt7914798	7.6	7
tt7914972	6.1	12
tt7915016	3.8	36
tt7915536	5.1	28
tt7915554	6.6	1139
tt7915634	6.6	23
tt7915658	5.2	28
tt7915672	6.7	11
tt7915806	8.1	10
tt7916122	7.3	10
tt7916478	8.0	12
tt7916674	4.8	24
tt7917484	5.2	143
tt7917688	7.7	32
tt7917826	7.0	6
tt7917976	4.9	7
tt7918174	1.8	6
tt7918178	7.9	34
tt7918240	6.5	206
tt7918694	7.9	42
tt7918964	9.2	5
tt7919372	4.9	123
tt7919426	4.1	42
tt7919598	8.1	34
tt7919680	7.5	9458
tt7919770	4.3	12
tt7919794	3.4	5
tt7919856	6.7	11
tt7919902	5.4	5
tt7920010	5.6	97
tt7920138	5.9	16
tt7920444	8.0	13
tt7921182	8.6	57
tt7921234	3.5	11
tt7921282	7.0	87
tt7921302	6.3	68
tt7921992	4.0	8
tt7922764	4.8	5
tt7922976	7.1	287
tt7923170	7.7	12
tt7923222	6.6	10
tt7923374	1.0	688
tt7923612	4.8	17
tt7923698	7.9	26
tt7923920	6.2	5
tt7924042	7.8	8
tt7925066	6.9	665
tt7925418	8.6	99
tt7925504	6.7	113
tt7925800	6.9	436
tt7926148	6.7	42
tt7926166	1.1	20
tt7926238	6.5	70
tt7926296	1.0	17
tt7926824	5.5	27
tt7926840	3.1	162
tt7928160	7.8	40
tt7928214	6.3	57
tt7929156	6.4	47
tt7929276	8.0	5
tt7929406	7.4	171
tt7929502	6.2	6
tt7929604	5.6	5
tt7930006	4.9	452
tt7930142	7.7	6
tt7931422	5.8	215
tt7931968	5.3	35
tt7932710	8.3	6
tt7933282	3.3	203
tt7933484	7.2	19
tt7933544	6.6	62
tt7933564	6.1	186
tt7933596	6.8	101
tt7934080	6.0	5
tt7935328	7.5	48
tt7935646	5.0	654
tt7935784	7.5	773
tt7935892	7.9	191
tt7935980	6.6	107
tt7937070	7.3	9
tt7937326	2.8	15
tt7937392	7.4	10
tt7937594	6.8	6
tt7937758	6.4	9
tt7937774	5.4	57
tt7937990	7.8	31
tt7938092	6.8	1169
tt7938128	5.8	211
tt7938178	6.7	7
tt7938336	8.0	942
tt7938400	4.9	632
tt7938444	5.2	595
tt7938472	5.4	16
tt7938478	7.5	57
tt7938492	8.3	6
tt7938498	4.1	11
tt7938790	8.2	67
tt7939116	7.1	19
tt7939266	7.5	11
tt7939564	4.8	30
tt7940122	4.8	157
tt7940914	4.3	15
tt7941422	6.7	17
tt7941444	7.8	13
tt7941592	5.4	5
tt7941612	3.5	111
tt7941892	7.8	508
tt7942004	9.2	10
tt7942044	6.4	55
tt7942696	6.9	25
tt7942708	6.8	417
tt7942742	6.2	2308
tt7943040	7.2	377
tt7943162	4.9	102
tt7943248	6.7	183
tt7943258	6.1	74
tt7943328	4.8	33
tt7943504	6.6	70
tt7943580	5.4	94
tt7944150	6.9	8
tt7945360	8.2	122
tt7945396	6.6	65
tt7945426	8.0	6
tt7945440	6.3	55
tt7945596	5.9	30
tt7945646	6.9	8
tt7945822	5.1	200
tt7946114	6.3	6
tt7946422	6.2	12823
tt7946548	7.0	14
tt7946572	6.8	11
tt7946584	6.0	16
tt7946644	6.8	317
tt7946836	6.5	2809
tt7946964	5.9	15
tt7947150	5.0	56
tt7947298	7.7	29
tt7947336	7.4	128
tt7947364	6.6	14
tt7947470	6.3	358
tt7947534	8.7	23
tt7947902	3.9	56
tt7948328	6.0	24
tt7948406	9.1	15
tt7948540	5.6	546
tt7948602	8.5	12
tt7948818	6.2	13
tt7949046	3.8	511
tt7949178	1.5	138
tt7949254	7.5	8
tt7949310	6.4	32
tt7950064	4.9	14
tt7950334	5.5	748
tt7950388	7.0	76
tt7950510	8.7	7
tt7951218	6.0	29
tt7951242	5.8	18
tt7951272	6.3	18
tt7951430	8.3	51
tt7951448	6.6	47
tt7951512	4.6	12
tt7951634	6.2	5
tt7951648	6.9	7
tt7952000	6.1	1134
tt7952374	8.9	7
tt7952534	6.7	17
tt7952620	7.5	18
tt7952840	4.8	167
tt7952920	5.9	502
tt7953386	8.8	393
tt7953568	6.5	15
tt7953814	8.2	1008
tt7953946	8.4	5
tt7954050	9.4	8
tt7954100	6.5	10
tt7954282	8.2	48
tt7955106	7.5	329
tt7955554	6.6	228
tt7955712	6.1	102
tt7955956	5.8	59
tt7955970	6.8	167
tt7956754	8.1	60
tt7957456	8.5	43
tt7957608	5.9	8
tt7958614	5.6	127
tt7958644	5.8	160
tt7958738	6.4	5
tt7958740	7.3	111
tt7959026	7.0	80213
tt7959042	6.3	39
tt7959216	7.3	9455
tt7959390	5.9	29
tt7959410	4.6	5
tt7959500	3.7	1298
tt7959520	3.1	45
tt7959876	6.0	245
tt7959898	7.2	147
tt7959952	6.4	52
tt7960168	7.8	54
tt7960400	5.8	20
tt7960458	8.5	305
tt7960790	8.4	20
tt7960908	5.6	46
tt7960918	4.6	50
tt7961060	7.9	18646
tt7961082	7.0	14
tt7961144	4.2	8
tt7961558	5.0	115
tt7962042	6.8	24
tt7962598	6.6	246
tt7962844	5.9	30
tt7962890	6.1	37
tt7962932	5.8	2398
tt7962934	6.0	27
tt7963218	1.7	637
tt7963804	6.7	276
tt7963848	6.8	46
tt7963996	6.0	34
tt7964004	6.5	6
tt7964104	5.6	37
tt7964230	8.0	16
tt7964626	1.5	26
tt7966360	5.7	7
tt7966582	9.4	15
tt7966586	4.0	486
tt7966920	6.7	458
tt7967296	7.3	6
tt7967312	5.8	133
tt7967364	7.2	34
tt7967388	6.0	34
tt7967580	6.0	193
tt7967600	6.5	57
tt7967754	6.8	12
tt7967834	7.2	178
tt7967846	6.2	28
tt7967954	7.3	229
tt7968114	8.7	7
tt7968170	4.2	28
tt7968344	6.8	5
tt7968500	5.8	85
tt7968818	6.0	20
tt7968976	7.1	188
tt7969042	5.6	381
tt7969140	3.8	183
tt7970486	6.5	8
tt7970544	9.0	5
tt7971388	8.9	35
tt7971756	7.2	29
tt7971994	7.3	24
tt7972100	5.8	8
tt7972178	5.8	480
tt7972528	7.0	58
tt7972674	8.6	134
tt7973342	7.3	65
tt7973568	8.6	22
tt7973608	6.9	19
tt7973688	8.1	348
tt7973916	4.4	1035
tt7973974	8.7	13
tt7974128	8.3	7
tt7974204	8.3	29
tt7974228	8.9	7
tt7974234	6.1	48
tt7974444	3.7	6
tt7974608	7.6	31
tt7974772	2.1	6862
tt7975046	7.2	419
tt7975674	4.0	242
tt7976126	6.6	5
tt7976370	7.1	36
tt7976486	6.8	98
tt7976502	4.5	118
tt7976904	6.8	121
tt7976972	7.0	72
tt7977026	7.3	41
tt7977036	8.1	18
tt7977162	5.9	123
tt7977310	6.5	80
tt7977594	7.5	99
tt7977914	8.9	81
tt7978752	7.4	21
tt7979310	6.7	25
tt7979510	4.2	220
tt7979602	8.5	6
tt7980006	5.8	565
tt7980050	7.8	25
tt7980094	7.5	157
tt7980152	6.5	147
tt7980216	6.1	7
tt7980626	8.9	13
tt7980762	6.0	12
tt7981182	5.7	332
tt7981260	3.3	829
tt7981318	6.4	12
tt7981404	5.9	52
tt7981422	5.4	24
tt7981432	9.0	6
tt7981438	7.9	7
tt7981444	5.7	19
tt7981452	6.6	44
tt7981470	7.9	13
tt7981492	4.2	1167
tt7981494	9.3	11
tt7981638	7.2	8
tt7981754	8.0	10
tt7981864	7.3	13
tt7982392	5.8	5
tt7983348	2.2	104
tt7983394	8.4	5
tt7983428	6.8	5
tt7983678	7.7	170
tt7983794	7.7	1986
tt7983844	6.4	3758
tt7983928	6.7	9
tt7984730	8.8	221
tt7984826	6.7	109
tt7985270	6.5	6
tt7985654	5.2	10
tt7986084	8.2	5
tt7986222	7.3	1784
tt7986672	6.1	797
tt7986760	3.9	40
tt7986790	6.7	20
tt7987516	7.3	26
tt7987900	7.7	22
tt7988632	8.8	6
tt7989512	7.0	18
tt7989520	6.3	7
tt7990046	7.8	9
tt7990058	6.0	157
tt7990126	6.0	7
tt7991418	8.4	35
tt7991628	6.7	137
tt7991818	5.3	10
tt7991860	8.7	9
tt7993338	6.1	21
tt7993666	6.4	8
tt7993874	5.5	64
tt7994070	5.9	114
tt7994188	6.2	407
tt7995888	5.5	6
tt7996170	8.7	47
tt7996560	6.3	106
tt7997042	6.3	375
tt7997292	6.6	16
tt7997646	4.4	19
tt7997932	7.4	294
tt7998046	6.9	39
tt7998110	6.1	37
tt7998196	4.8	6
tt7998228	5.5	26
tt7998260	6.6	243
tt7998276	5.7	6
tt7998306	6.4	17
tt7999584	5.3	23
tt7999770	6.0	57
tt7999950	7.2	282
tt7999960	7.2	43
tt7999962	6.6	238
tt7999980	7.4	513
tt7999994	7.5	8
tt8000146	8.3	6
tt8000314	7.2	499
tt8000708	7.2	11
tt8001346	6.7	5365
tt8001400	3.5	60
tt8001748	5.3	126
tt8001954	6.8	10
tt8002146	6.5	6
tt8002356	3.8	16
tt8003558	5.7	205
tt8004826	4.9	8
tt8005336	4.6	74
tt8005366	6.7	927
tt8005776	7.4	35
tt8005982	7.1	23
tt8006356	7.7	34
tt8006398	8.4	12
tt8006426	3.1	357
tt8006508	7.7	11
tt8006926	8.2	432
tt8007250	6.5	46
tt8007436	3.4	214
tt8008664	6.6	16
tt8009306	7.0	12
tt8009522	6.1	216
tt8009578	5.1	156
tt8009736	8.5	8
tt8009976	6.4	10
tt8010444	7.5	24
tt8010518	4.9	44
tt8010850	4.4	12
tt8010954	6.3	32
tt8011276	7.7	1636
tt8011288	7.6	809
tt8011296	5.8	34
tt8011302	5.4	306
tt8011324	7.1	645
tt8011328	4.5	1336
tt8011334	6.0	28
tt8011450	4.6	47
tt8011594	4.9	23
tt8011712	6.3	91
tt8012148	7.3	40
tt8012220	6.9	32
tt8012228	5.3	18
tt8012650	7.8	9
tt8013280	7.0	163
tt8013338	8.6	8
tt8013642	6.4	24
tt8013768	7.3	6
tt8013990	6.2	54
tt8014038	6.5	51
tt8014130	8.3	9
tt8014206	7.8	17
tt8014422	5.8	17
tt8014482	7.7	84
tt8015080	5.8	3595
tt8015984	8.4	16
tt8016004	3.6	26
tt8016032	8.4	37
tt8016198	5.3	10
tt8016262	5.7	55
tt8016500	5.4	118
tt8016546	7.2	18
tt8016552	7.5	63
tt8016640	4.8	11
tt8016648	7.5	698
tt8016666	5.4	247
tt8016672	4.2	190
tt8016720	7.7	19
tt8016764	6.9	129
tt8017398	6.6	9
tt8017700	7.3	31
tt8018008	7.6	1090
tt8019076	6.1	8
tt8019290	6.5	33
tt8020646	6.0	29
tt8020896	7.8	2780
tt8021048	5.1	171
tt8021662	8.1	29
tt8022376	5.2	6
tt8022648	6.0	13
tt8022784	4.4	9
tt8023154	9.0	5
tt8023734	7.0	1779
tt8023928	5.0	20
tt8024224	5.8	12
tt8024556	5.7	295
tt8024712	8.6	3029
tt8025310	4.6	605
tt8026108	6.6	52
tt8026554	6.9	258
tt8026954	7.4	21
tt8027144	6.7	7
tt8027180	7.5	64
tt8027286	4.4	37
tt8027296	6.2	26
tt8027322	6.1	3900
tt8027448	5.2	15
tt8028486	6.5	24
tt8028526	5.9	83
tt8029048	7.1	16
tt8029242	7.9	211
tt8031054	8.2	52
tt8031064	8.0	24
tt8031554	5.8	389
tt8031628	5.3	20
tt8031742	9.4	7
tt8032636	4.0	6
tt8032752	5.7	6
tt8032834	5.6	63
tt8032912	8.3	1287
tt8033428	7.3	707
tt8033592	7.3	1869
tt8033702	6.2	197
tt8033704	6.9	27
tt8034094	7.4	19
tt8034372	4.6	25
tt8034378	4.8	171
tt8034848	7.4	9
tt8035116	8.1	7
tt8035236	8.5	6
tt8036174	7.4	43
tt8037610	8.2	277
tt8037648	9.0	45
tt8037650	5.7	236
tt8037658	4.2	64
tt8037662	6.3	57
tt8038150	7.3	81
tt8038154	8.0	5
tt8038160	6.8	62
tt8038452	8.0	32
tt8038556	6.4	28
tt8038674	7.6	5
tt8040482	6.1	8
tt8040644	5.8	8
tt8040732	2.9	37
tt8041244	6.0	34
tt8041274	7.0	41
tt8041618	7.9	56
tt8041916	6.0	609
tt8041922	4.8	651
tt8042234	4.9	28
tt8042324	6.9	434
tt8042452	7.1	351
tt8042526	2.2	159
tt8042598	6.9	61
tt8043038	3.2	120
tt8043092	7.7	1106
tt8043254	7.1	40
tt8043306	7.3	2915
tt8043456	8.0	224
tt8043858	7.1	10
tt8045100	7.4	7
tt8045124	5.8	28
tt8045170	7.9	71
tt8045226	6.1	47
tt8045436	7.8	12
tt8045466	6.2	119
tt8045470	8.2	36
tt8045586	4.2	40
tt8045670	5.5	631
tt8045994	6.7	27
tt8046356	7.9	720
tt8046462	7.7	6
tt8046598	8.5	75
tt8046636	4.8	136
tt8047208	7.1	1875
tt8047210	5.6	17
tt8047262	4.7	97
tt8047304	7.8	16
tt8049582	5.2	5
tt8049858	2.8	63
tt8049982	8.0	16
tt8050084	6.3	13
tt8050160	7.4	21
tt8050266	4.8	196
tt8050582	7.7	6
tt8050598	4.2	97
tt8050610	5.8	346
tt8050626	7.8	6
tt8050672	4.1	137
tt8051738	7.4	661
tt8052146	7.9	7
tt8052240	8.1	30
tt8052720	6.9	17
tt8053258	5.9	776
tt8053302	5.2	340
tt8053430	7.8	5
tt8053490	6.7	48
tt8054150	6.3	1021
tt8054238	6.5	6
tt8055324	5.4	30
tt8055880	7.5	310
tt8055888	7.4	3994
tt8056032	7.8	21
tt8056080	5.0	11
tt8056916	8.4	26
tt8056932	7.5	46
tt8058904	6.3	286
tt8058986	6.0	6
tt8059026	2.4	24
tt8059212	5.1	27
tt8059266	9.3	22
tt8059382	4.3	147
tt8059506	4.8	41
tt8059654	3.2	236
